,text,sentiment
3214,"For me is 5 star because u always on time, no hassle when my family receive the money thank u very much UAE EXCHANGE Keep up the good work",2
3215,"UAE EXCHANGE IS AN EXCELLENT EXCHANGE CENTER WITH VERY GOOD SERVICE , HELPFUL STAFF. I RATE YOUR SERVICES WITH 10 STARS. THANK YOU",0
3216,"Very good and excellent exchange that I can recommend to all my fellowship and friends.Amazing staff and very good service,rates and approachable.",2
3217,Excellent customer sèrvice of Teller Rowena Rapadas of Alwada br.,2
3218,my experience is very good on this money transfer especially in the tourist club employee they are very helpfull to me thank you very much for the good service . and i hope everybodys happy for that .good job guys,2
3219,"We have been regular customers of Oman UAE exchange for over 2 decades and must say that there is not much to complain ,We are surely a happy bunch",2
3220,"Great helpful staff advice , good rates , quick transfer and great locations too",2
3221,"UAE EXCHANGE SERVICES EXCELLENT. ADD MORE PROMOTION LIKE WIN 100,000 US DOLLARS TO ATTRACK MORE CUSTOMERS SENDING MONEY I will recommend uae exchange to my friends.",0
3222,"I had met your Al-Khuwair br.staff Mr.Jose,at my pharmacy. His courteous approach and sincere SMS , to my WhatsApp, regularly, eventhogh I wasn't a customer, made me to send money through the Al-Khuwair br. I was more than happy by your service. Hope to continue through your company.",2
3223,East and west UAE Exchange is the best.,2
3224,"They work so fast and kindness. They help to know about rate value of money. They respect customer and worked fastly and smoothly. I live in Saham, Oman. I always visit to Oman UAE exchange saham branch to make my transaction.",1
3225,"On my experience never delayed and I never ever come to any other mistakes, excellent that's why I always use use exchange",2
3226,Today football,1
3227,One of the best and fast remittance service InTown .,2
3228,My view UAE Exchange better than other exchange for there fast customer dealings Either you are sending money to companies and to India money exchanges all support we are if they don't have much quantity of foreign currency they arrange in time . Backup of customers reminder all doing perfect . Thank you I am using Muscat wadi Al Kabir branch Indulal Viswanathan,2
3229,The staff at Ruwi branch is very friendly and efficient and more often than not offer the best exchange rates over a wide range of currencies at any given time. It is our preferred currency exchange..,2
3230,Uae exchange is the best😊,2
3231,"I have been a loyal customer for the past 18 years since June 2000, I have always witnessed consistent and great service from the staff, locations of branches are just right and you can park your car in peace and then go peacefully inside and get the best rates.Vest of Luck in all your endeavors",2
3232,Good customer service- Bu Ali Branch,2
3233,Service and staff are good and ates are very good too,2
3234,"Staff are good, energetic, and also good rate",2
3235,uae exchange is excellent in providing best rates and easy to send money to home...iam having best expierence with uae exchange for last 4.5years...thank u uae exchange for best services.,2
3236,Very good service,2
3237,"Great service, nice and friendly staff especially in Al Hudaiba Satwa branch",2
3238,"Best exchange rate, wonderful customer service and convenient timings",2
3239,"UAE Exchange has been proven to be a good vendor to send your money back home. Great rate, great service, fast delivery.",2
3240,"It is in my deep desire that you could make online transaction for sending money(bank to bank) internationally be processed faster. As my experience,it would take 1 day or more for the money to reach the beneficiaries account.",0
3241,Fast sending money and good customer service.,2
3242,UAE exchange mpagkatiwalaan at mabilis ang serbisyo,0
3243,They have a good service and nice people and have respect to others.,2
3244,I don't find good service with the filipino lady who is pregnant in Alfallah branch. She is impolite. It's true.,2
3245,"Generally have good service, foreign exchange and money transfer is always good rate but sometimes the staff is not friendly and not smelling.",2
3246,Well trusted..fast service. No hidden charges at all. d,2
3247,"Excellent communication skills, excellent knowledge, excellent presentation skills, ur Burjuman metro station staff Ms. Jyoti Pursnani have. Please pass on my this message to her,. "" JSK, Excellent show Jyoti, keep it up..JSK, Prem kr Dwivedi, +971508027556""""",2
3248,your branch in DCC is the worst branch i ever experienced. they prioritize talking with colleagues ( filipino staffs ) rather than focus on customers who is waiting too long in the line.. i hope you will solve the problem very soon because like me i am thinking to move to another money transfer because time is so important to me.,0
3249,Verry good service and GodBless,2
3250,Agent are helpfull,2
3251,Good service... Friendly all in the counteR☺️☺️,2
3252,"Very convinient, fast transaction, very approachable staff. Its my pleasure having transaction with UAE Exchange.",1
3253,Highest rate and very friendly and approachable employee,2
3254,Good service,2
3255,"I am Rowena, and i am one of your valued customer. I am presently working in Six Senses Zighy bay. I had a problem with my savings account in philippines issues about scammers and hackers stealing my money through my personal account. I went directly to UAE exchange to ask help about my situation. Princes Dimatulac Aniasco helped me out to give all details contact number and persons to be connected with. With all those details I was able to get courage for the next step I should do cos I was panic and confused. Princess was really great and helpful..even not with my situation at the moment, at many times whenever I need to make a transaction in Dibba UAE branch. She is also accommodating and patient to give her time for us for a better service she could provide. Princess deserves recognitions and good comments for being helpful to me and to others.",2
